,NAME OF ISSUER,TITLE OF CLASS,CUSIP,VALUE (x$1000),SHRS OR PRN AMT,SH/PRN,PUT/CALL,INVESTMENT DISCRETION,OTHER MANAGER,SOLE,SHARED,NONE,Company cik,Company name,Period of report,File type
158,SEMPRA ENERGY,COM,816851109,175201,1480238,SH,,OTR,6,0,1480238,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
159,SHELL MIDSTREAM PARTNERS L P,UNIT LTD INT,822634101,9655,1020615,SH,,OTR,6,0,1020615,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
160,SIENTRA INC,COM,82621J105,9285,2730765,SH,,OTR,3,0,2730765,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
161,SNOWFLAKE INC,CL A,833445109,134282,534988,SH,,OTR,4,0,534988,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
162,SPDR S&P 500 ETF TR,TR UNIT,78462F103,301401,900000,SH,Put,OTR,4,0,900000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
163,SPROUT SOCIAL INC,COM CL A,85209W109,2888,75000,SH,,OTR,4,0,75000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
164,STAR PEAK ENERGY TRANSITION,UNIT 99/99/9999,855185203,14350,1400000,SH,,OTR,4,0,1400000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
165,SUMO LOGIC INC,COM,86646P103,1090,50000,SH,,OTR,4,0,50000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
166,SURGALIGN HOLDINGS INC,COM,86882C105,1354,694351,SH,,SOLE,,694351,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
167,TALOS ENERGY INC,COM,87484T108,1701,263753,SH,,OTR,1,0,263753,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
168,TARGA RES CORP,COM,87612G101,1944,138559,SH,,SOLE,,138559,0,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
169,TARGA RES CORP,COM,87612G101,144000,10263749,SH,,OTR,6,0,10263749,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
170,TC ENERGY CORP,COM,87807B107,494134,11759507,SH,,OTR,6,0,11759507,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
171,TC PIPELINES LP,UT COM LTD PRT,87233Q108,75785,2962661,SH,,OTR,6,0,2962661,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
172,TENCENT MUSIC ENTMT GROUP,SPON ADS,88034P109,5170,350000,SH,,OTR,4,0,350000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
173,THUNDER BRDG ACQUISTION II L,*W EXP 11/30/202,G8857S108,480,350000,SH,,OTR,4,0,350000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
174,THUNDER BRDG ACQUISTION II L,CL A SHS,G8857S116,7140,700000,SH,,OTR,4,0,700000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
175,TORTOISE ACQUISITION CORP II,UNIT 06/14/2027,G89554110,6528,600000,SH,,OTR,4,0,600000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
176,TREBIA ACQUISITION CORP,UNIT 99/99/9999,G9027T125,10800,1000000,SH,,OTR,4,0,1000000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
177,USD PARTNERS LP,COM UT REP LTD,903318103,276,87427,SH,,OTR,6,0,87427,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
178,VANGUARD INDEX FDS,REAL ESTATE ETF,922908553,31584,400000,SH,Put,OTR,4,0,400000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
179,VIVINT SMART HOME INC,COM CL A,928542109,2004616,117366254,SH,,OTR,2,0,117366254,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
180,VIVINT SOLAR INC,COM,92854Q106,2452826,57917967,SH,,OTR,2,0,57917967,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
181,VORNADO RLTY TR,SH BEN INT,929042109,29958,888689,SH,,OTR,5,0,888689,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
182,WARNER MUSIC GROUP CORP,COM CL A,934550203,11927,415000,SH,,OTR,4,0,415000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
183,WESTERN MIDSTREAM PARTNERS L,COM UNIT LP INT,958669103,19733,2466657,SH,,OTR,6,0,2466657,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
184,WILLIAMS COS INC,COM,969457100,609914,31038886,SH,,OTR,6,0,31038886,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
185,XPENG INC,ADS,98422D105,6422,320000,SH,,OTR,4,0,320000,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
186,ZOGENIX INC,COM NEW,98978L204,10779,601157,SH,,OTR,4,0,601157,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
187,ZOOMINFO TECHNOLOGIES INC,COM CL A,98980F104,33795,786120,SH,,OTR,4,0,786120,0,cik_number_0001393818,Blackstone Inc,2020-09-30,Form 13F-HR
