,NAME OF ISSUER,TITLE OF CLASS,CUSIP,VALUE (x$1000),SHRS OR PRN AMT,SH/PRN,PUT/CALL,INVESTMENT DISCRETION,OTHER MANAGER,SOLE,SHARED,NONE,Company cik,Company name,Period of report,File type
156,LUMOS PHARMA INC,COM,55028X109,16717,468145,SH,,OTR,3,0,468145,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
157,MACQUARIE INFRASTRUCTURE COR,COM,55608B105,2748,73178,SH,,OTR,6,0,73178,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
158,MAGELLAN MIDSTREAM PARTNERS,COM UNIT RP LP,559080106,376918,8881195,SH,,OTR,6,0,8881195,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
159,MAGELLAN MIDSTREAM PRTNRS LP,COM UNIT RP LP,559080106,25796,607827,SH,,OTR,7,0,607827,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
160,MARQUEE RAINE ACQUISITION CO,UNIT 12/01/2025,G58442115,7040,650000,SH,,OTR,4,0,650000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
161,MARTIN MIDSTREAM PARTNERS LP,UNIT L P INT,573331105,25,17277,SH,,OTR,6,0,17277,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
162,MERCK & CO. INC,COM,58933Y105,24540,300000,SH,Call,OTR,4,0,300000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
163,MGM GROWTH PPTYS LLC,CL A COM,55303A105,153101,4891395,SH,,OTR,5,0,4891395,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
164,MONTES ARCHIMEDES ACQUISITIO,*W EXP 99/99/999,612657114,1272,800000,SH,,OTR,4,0,800000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
165,MONTES ARCHIMEDES ACQUISITIO,COM CL A,612657106,16272,1600000,SH,,OTR,4,0,1600000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
166,MOTIVE CAPITAL CORP,UNIT 99/99/9999,G6293A129,5270,500000,SH,,OTR,4,0,500000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
167,MPLX LP,COM UNIT REP LTD,55336V100,728844,33664859,SH,,OTR,2,0,33664859,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
168,MPLX LP,COM UNIT REP LTD,55336V100,27316,1261698,SH,,OTR,7,0,1261698,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
169,MPLX LP,COM UNIT REP LTD,55336V100,714298,32992986,SH,,OTR,6,0,32992986,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
170,MULTIPLAN CORPORATION,*W EXP 02/13/202,62548M118,352,234373,SH,,OTR,4,0,234373,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
171,NATURAL ORDER ACQUISITION CO,UNIT 99/99/9999,63889L206,7595,700000,SH,,OTR,4,0,700000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
172,NEXTERA ENERGY INC,COM,65339F101,84838,1099650,SH,,OTR,6,0,1099650,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
173,NEXTERA ENERGY PARTNERS LP,COM UNIT PART IN,65341B106,5679,84700,SH,,OTR,4,0,84700,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
174,NEXTERA ENERGY PARTNERS LP,COM UNIT PART IN,65341B106,72975,1088373,SH,,OTR,6,0,1088373,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
175,NGL ENERGY PARTNERS LP,COM UNIT REPST,62913M107,2107,878079,SH,,OTR,6,0,878079,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
176,NOBLE MIDSTREAM PARTNERS LP,COM UNIT REPST,65506L105,28306,2716517,SH,,OTR,6,0,2716517,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
177,NUSTAR ENERGY LP,UNIT COM,67058H102,52393,3635905,SH,,OTR,6,0,3635905,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
178,OASIS MIDSTREAM PARTNERS LP,COM UNITS REPS,67420T206,953,81240,SH,,OTR,6,0,81240,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
179,OCCIDENTAL PETE CORP,*W EXP 08/03/202,674599162,7051,1035432,SH,,OTR,4,0,1035432,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
180,OKTA INC,NOTE 0.125% 9/0,679295AD7,14660,9818000,PRN,,OTR,4,0,9818000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
181,OMNICHANNEL ACQUISITION CORP,UNIT 99/99/9999,68218L207,8240,800000,SH,,OTR,4,0,800000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
182,ONEOK INC,COM,682680103,284751,7419245,SH,,OTR,6,0,7419245,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
183,OUTSET MED INC,COM,690145107,11396,200500,SH,,OTR,4,0,200500,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
184,OZON HLDGS PLC,SPONSORED ADS,69269L104,8282,200000,SH,,OTR,4,0,200000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
185,PALANTIR TECHNOLOGIES INC,CL A,69608A108,7630,324000,SH,Put,OTR,4,0,324000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
186,PBF LOGISTICS LP,UNIT LTD PTNR,69318Q104,2211,241656,SH,,OTR,6,0,241656,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
187,PEMBINA PIPELINE CORP,COM,706327103,349513,14772325,SH,,OTR,6,0,14772325,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
188,PERIPHAS CAPITAL PARTNERING,UNIT 99/99/9999,713895209,13055,500000,SH,,OTR,4,0,500000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
189,PERSHING SQUARE TONTINE HLDG,*W EXP 07/24/202,71531R117,533,55555,SH,,OTR,4,0,55555,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
190,PERSHING SQUARE TONTINE HLDG,COM CL A,71531R109,2079,75000,SH,,OTR,4,0,75000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
191,PG&E CORP,COM,69331C108,592834,47578945,SH,,OTR,2,0,47578945,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
192,PG&E CORP,UNIT 99/99/9999,69331C140,39309,320000,SH,,OTR,4,0,320000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
193,PHILLIPS 66 PARTNERS LP,COM UNIT REP INT,718549207,34931,1322651,SH,,OTR,6,0,1322651,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
194,PLAINS ALL AMER PIPELINE LP,UNIT LTD PARTN,726503105,287405,34879302,SH,,OTR,6,0,34879302,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
195,PLAINS GP HLDGS L P,LTD PARTNR INT A,72651A207,56395,6673977,SH,,OTR,6,0,6673977,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
196,PRAXIS PRECISION MEDICINES I,COM,74006W108,417828,7594109,SH,,OTR,3,0,7594109,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
197,PRAXIS PRECISION MEDICINES I,COM,74006W108,49924,907378,SH,,OTR,4,0,907378,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
198,PROLOGIS INC.,COM,74340W103,32200,323100,SH,,OTR,5,0,323100,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
199,RANPAK HOLDINGS CORP,COM CL A,75321W103,68173,5088200,SH,,OTR,4,0,5088200,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
200,RATTLER MIDSTREAM LP,COM UNITS,75419T103,3128,329918,SH,,OTR,6,0,329918,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
201,REATA PHARMACEUTICALS INC,CL A,75615P103,42129,340793,SH,,OTR,3,0,340793,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
202,REINVENT TECHNOLOGY PARTNERS,*W EXP 09/16/202,G7483N103,943,290000,SH,,OTR,4,0,290000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
203,REINVENT TECHNOLOGY PARTNERS,CL A,G7483N129,10520,910000,SH,,OTR,4,0,910000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
204,REINVENT TECHNOLOGY PARTNERS,UNIT 99/99/9999,G74847123,1707,150000,SH,,OTR,4,0,150000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
205,REVOLUTION ACCELERTN ACQU CO,UNIT 12/01/2025,76156P205,3644,350000,SH,,OTR,4,0,350000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
206,RUSH STREET INTERACTIVE INC,*W EXP 02/21/202,782011118,2681,350000,SH,,OTR,4,0,350000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
207,RUSH STREET INTERACTIVE INC,COM,782011100,12392,572376,SH,,OTR,4,0,572376,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
208,RWT HLDGS INC,NOTE 5.750%10/0,749772AD1,7789,8250000,PRN,,OTR,5,0,8250000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
209,SANDRIDGE ENERGY INC,COM NEW,80007P869,536,172996,SH,,OTR,1,0,172996,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
210,SAREPTA THERAPEUTICS INC,DBCV 1.500%11/1,803607AB6,3681,1500000,PRN,,OTR,4,0,1500000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
211,SCHRODINGER INC,COM,80810D103,7918,100000,SH,,OTR,4,0,100000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
212,SEA LTD,SPONSORD ADS,81141R100,995,5000,SH,,OTR,4,0,5000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
213,SEMPRA ENERGY,COM,816851109,2302,18070,SH,,OTR,6,0,18070,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
214,SEVEN OAKS ACQUISITION CORP,UNIT 12/18/2025,81787X205,1294,125000,SH,,OTR,4,0,125000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
215,SHELL MIDSTREAM PARTNERS LP,UNIT LTD INT,822634101,9134,906167,SH,,OTR,6,0,906167,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
216,SHIFT TECHNOLOGIES INC,CL A,82452T107,4135,500000,SH,,OTR,4,0,500000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
217,SHIFT4 PMTS INC,CL A,82452J109,22620,300000,SH,,OTR,4,0,300000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
218,SIENTRA INC,COM,82621J105,10623,2730765,SH,,OTR,3,0,2730765,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
219,SIGNATURE BK NEW YORK N Y,COM,82669G104,6765,50000,SH,Call,OTR,4,0,50000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
220,SNOWFLAKE INC,CL A,833445109,222710,802011,SH,,OTR,4,0,802011,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
221,SOCIAL CAPITAL HEDOSOPHA HLD,*W EXP 09/26/202,G82514111,93,25000,SH,,OTR,4,0,25000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
222,SOCIAL CAPITAL HEDOSOPHA HLD,*W EXP 09/26/202,G8252P113,441,125000,SH,,OTR,4,0,125000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
223,SOCIAL CAPITAL HEDOSOPHA HLD,SHS CL A,G82514103,1369,100000,SH,,OTR,4,0,100000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
224,SOCIAL CAPITAL HEDOSOPHA HLD,SHS CL A,G8252P105,6220,500000,SH,,OTR,4,0,500000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
225,SOTERA HEALTH CO,COM,83601L102,19208,700000,SH,,OTR,4,0,700000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
226,SPARTAN ACQUISITION CORP II,UNIT 99/99/9999,846775203,5400,500000,SH,,OTR,4,0,500000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
227,SPDR S&P 500 ETF TR,TR UNIT,78462F103,429962,1150000,SH,Put,OTR,4,0,1150000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
228,SPDR SER TR,S&P OILGAS EXP,78468R556,8775,150000,SH,Put,OTR,4,0,150000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
229,SPDR SER TR,S&P OILGAS EXP,78468R556,3247,55500,SH,,OTR,4,0,55500,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
230,SPORTS ENTERTAINMENT ACQU CO,*W EXP 10/30/202,84918M114,1013,750000,SH,,OTR,4,0,750000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
231,SPORTS ENTERTAINMENT ACQU CO,COM CL A,84918M106,15180,1500000,SH,,OTR,4,0,1500000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
232,STAR PEAK ENERGY TRANSITION,*W EXP 08/11/202,855185112,2763,466666,SH,,OTR,4,0,466666,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
233,STAR PEAK ENERGY TRANSITION,CL A,855185104,21893,1070041,SH,,OTR,4,0,1070041,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
234,SUMO LOGIC INC,COM,86646P103,7145,250000,SH,,OTR,4,0,250000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
235,SUPERNOVA PARTNERS ACQUISITI,*W EXP 10/16/202,86846V116,513,250000,SH,,OTR,4,0,250000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
236,SUPERNOVA PARTNERS ACQUISITI,COM CL A,86846V108,8250,750000,SH,,OTR,4,0,750000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
237,TARGA RESOURCES CORP,COM,87612G101,293638,11131084,SH,,OTR,6,0,11131084,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
238,TC ENERGY CORP,COM,87807B107,255392,6271910,SH,,OTR,6,0,6271910,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
239,TC PIPELINES LP,UT COM LTD PRT,87233Q108,117732,3997682,SH,,OTR,6,0,3997682,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
240,TEKKORP DIGITAL ACQUISITN CO,UNIT 09/29/2027,G8739H122,5378,500300,SH,,OTR,4,0,500300,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
241,TELLURIAN INC,COM,87968A104,261,203810,SH,,OTR,6,0,203810,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
242,THUNDER BRDG ACQUISTION II L,*W EXP 11/30/202,G8857S108,1293,350000,SH,,OTR,4,0,350000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
243,THUNDER BRDG ACQUISTION II L,CL A SHS,G8857S116,9254,700000,SH,,OTR,4,0,700000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
244,TORTOISE ACQUISITION CORP II,*W EXP 06/14/202,G89554128,428,150000,SH,,OTR,4,0,150000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
245,TORTOISE ACQUISITION CORP II,COM CL A,G89554102,6390,600000,SH,,OTR,4,0,600000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
246,TREBIA ACQUISITION CORP,*W EXP 99/99/999,G9027T117,693,333333,SH,,OTR,4,0,333333,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
247,TREBIA ACQUISITION CORP,COM CL A,G9027T109,10790,999999,SH,,OTR,4,0,999999,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
248,TRIP COM GROUP LTD,ADS,89677Q107,12796,400000,SH,Call,OTR,4,0,400000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
249,TS INNOVATION ACQUISITN CORP,UNIT 99/99/9999,87284T209,1581,150000,SH,,OTR,4,0,150000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
250,TURMERIC ACQUISITION CORP,UNIT 10/08/2025,G9127T116,4356,424150,SH,,OTR,4,0,424150,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
251,UPSTART HLDGS INC,COM,91680M107,9593,235421,SH,,OTR,4,0,235421,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
252,USD PARTNERS LP,COM UT REP LTD,903318103,315,92516,SH,,OTR,6,0,92516,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
253,VENTOUX CCM ACQUISITION CORP,UNIT 09/30/2025,92280L200,5150,500000,SH,,OTR,4,0,500000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
254,VIVEON HEALTH ACQUISITION CO,UNIT 99/99/9999,92853V205,4108,400000,SH,,OTR,4,0,400000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
255,VIVINT SMART HOME INC,COM CL A,928542109,2435350,117366254,SH,,OTR,2,0,117366254,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
256,VY GLOBAL GROWTH,*W EXP 01/30/203,G9444H118,515,250000,SH,,OTR,4,0,250000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
257,VY GLOBAL GROWTH,COM CL A,G9444H100,10420,1000000,SH,,OTR,4,0,1000000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
258,WESTERN MIDSTREAM PARTNERS L,COM UNIT LP INT,958669103,86258,6241560,SH,,OTR,6,0,6241560,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
259,WILLIAMS COS INC,COM,969457100,465153,23199654,SH,,OTR,6,0,23199654,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
260,WIX COM LTD,NOTE 7/0,92940WAB5,23134,12500000,PRN,,OTR,4,0,12500000,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
261,ZOOMINFO TECHNOLOGIES INC,COM CL A,98980F104,57936,1201237,SH,,OTR,4,0,1201237,0,cik_number_0001393818,Blackstone Inc,2020-12-31,Form 13F-HR
